gene	p_ebm	n_pep	abun	l2fc	mg
Rab30	0.37778529039642944	3	507.36942020422225	-0.028570784031076192	FALSE
Polr2b	0.3778905702469793	5	594.03291928544445	0.02906467615170686	FALSE
Echdc2	0.37806843847180427	4	324.13653409116665	-0.04440488579042881	FALSE
Lrpap1	0.3781114400356333	5	1310.3719355821665	-0.01306761623078754	FALSE
Ndufb8	0.3781616962853098	3	389.03474026699996	0.0514664121574448	FALSE
Slc25a26	0.37817001490534874	2	94.08112838966667	0.054678952665810215	FALSE
Sdf2l1	0.37857426338745903	4	995.3974085429445	-0.07305898208820444	FALSE
Casq1	0.3785964595728385	2	347.67818362511116	2.739744292263877	FALSE
Gstcd	0.3786936418066428	2	139.54548377977778	-0.06899905615556884	FALSE
Sntg1	0.3787094480524501	1	29.12119384561111	-0.09083167035279215	FALSE
Pigs	0.3788764254543047	5	880.4520677024444	-0.037943603223873065	FALSE
Gpx3	0.37890015561591617	3	215.76268088133332	0.0014126340828657668	FALSE
Dock1	0.3789023096319086	6	468.5047430452778	-0.059431392787920076	FALSE
Plekhg5	0.37893766331974443	3	265.3780213964444	2.3375278682263279e-4	FALSE
Trip10	0.3789491827161575	4	195.05137048405555	-0.06931552415594294	FALSE
Otub2	0.37895835040028636	3	257.8990983600555	-0.07019180925505793	FALSE
Adgre5	0.37914217348077106	3	306.65279044955554	-0.027995324569382838	FALSE
Klhl20	0.37928348188673605	1	29.150030100777776	-0.052422315512636694	FALSE
Mt-Cyb	0.379289500387544	3	1291.2862937650557	0.06770389763079566	FALSE
Chst12	0.37929927074453557	1	48.262453335555556	-0.07021848727214093	FALSE
Xpr1	0.3800705844637605	3	434.917653671	-0.014749441730103887	FALSE
Csmd3	0.3801141776509778	2	264.5165420214444	-0.044500317536859776	FALSE
Spata2	0.3803184227001884	4	600.1472845988889	-7.920118131712222e-4	FALSE
Necap2	0.3805626314139377	5	429.15662455983335	-0.058712907900370974	FALSE
Wwp2	0.3806485146155737	4	454.29338718844446	-0.04952107178881879	FALSE
Hsd17b11	0.38067738656035527	6	1889.5830849705555	0.034825020764599486	FALSE
Sema4c	0.38068151529111377	3	417.86189396472224	-0.003999129858150971	FALSE
Nelfcd	0.3807729762569675	5	324.79930616644447	-0.0575386567857896	FALSE
Bet1	0.38079047924782927	2	233.7387609952778	0.0011641638895322146	FALSE
Gpr37	0.38083333005449593	4	529.9725076622223	0.043316167824084005	FALSE
Bcr	0.38103791942410065	7	381.1577955493889	-0.013392835395418174	FALSE
Srcap	0.3811319195679751	2	154.88528084166666	-0.0729416724177839	FALSE
Suclg2	0.3813889030381593	6	977.9847100892778	-0.004049819509898776	TRUE
Nid2	0.38144757368988547	4	341.9165809382778	0.2135666137383493	FALSE
Ccnc	0.38151013806635503	1	50.60262971411111	-0.04309652357299685	FALSE
Kcnj13	0.3816873440398994	2	106.78585781027778	-0.06679232495559104	FALSE
Dnah9	0.38185049788679704	1	434.7558855667222	-0.09802740676753985	FALSE
C1qtnf5	0.3818794686712434	2	201.29519728061112	-0.07849583854019264	FALSE
Akap7	0.3820366536920528	3	520.0434494937223	-0.06869408321509668	FALSE
Znf385b	0.3820467181755588	3	419.0382594209444	-0.08720536761870823	FALSE
Clptm1	0.3825150786170808	5	672.3793757106666	-0.038092680183051605	FALSE
Rpl9	0.38255346822210146	3	1577.3664817091112	-0.05593890406529994	FALSE
Usp7	0.3825818363464523	9	1584.5664733637223	0.007540501791488854	FALSE
Kmt2a	0.38261433846149784	1	62.08769635633333	-0.05287364603929355	FALSE
Otc	0.3826529977341873	1	55.15880629811111	-0.11386409002548897	FALSE
Blvrb	0.38278129627477836	4	531.2434650376666	-0.020836343025653525	TRUE
Zbtb14	0.382918049198712	1	78.32929663672222	-0.05153745039587031	FALSE
Mgp	0.3829461121438844	1	23.872789059	0.6496734907684804	FALSE
Igtp	0.38300892207446935	2	107.42956067855556	-0.05508620131086152	FALSE
Mvk	0.38328772345970014	7	797.9070495834444	-0.06225099171724658	FALSE
Stac	0.38343616230733746	1	30.545251300222223	-0.07001883364892089	FALSE
Pcdhga7	0.384099201763316	1	64.41532892938889	-0.05230638710752304	FALSE
Fth1	0.38423309423784396	5	1193.4480955261668	-0.16878974953444045	FALSE
Prune2	0.38451991513189593	5	674.5563295953334	0.009066235626765508	FALSE
Gba	0.3847546370259986	4	1298.8292474287223	-0.03681513049991367	FALSE
Dynll1	0.38485951973847526	3	347.73910130216666	-0.04707585205360905	FALSE
Ajm1	0.38500155339295977	5	466.8894817828889	0.080646831120015125	FALSE
Ergic2	0.38502860859514937	3	369.4031404094444	-0.04426662805398827	FALSE
Bclaf1	0.38523782912148946	5	442.6659453135	0.03870876683085082	FALSE
Ssbp1	0.38531744416386987	5	836.733562193	-0.042972232704894614	FALSE
Rbmx2	0.385329803014969	4	373.29452882466666	0.07320893162250816	FALSE
Utp3	0.38544381627546836	1	82.29640877644444	-0.07119256641213627	FALSE
Disp2	0.3855482638973575	4	646.7654732211666	-0.03751194288397235	FALSE
Ptp4a1	0.38566971110744486	5	654.122123828611	-0.04348008144603335	FALSE
Txnl4b	0.3856935520740064	5	611.123006353	-0.05677182336792468	FALSE
Kcna5	0.38594038420665583	2	189.59975016244442	-0.09216420115152141	FALSE
Rab33a	0.38594144958009785	7	1141.321242978	-0.04576225798441872	FALSE
Snx15	0.38639192345182327	5	642.1804860313333	-0.05800256865700902	FALSE
Srr	0.38642546749525436	4	855.9566748742777	0.028459747325136023	FALSE
Mical3	0.38646440778043956	7	878.2408142068333	-0.011750122146443854	FALSE
Npc1	0.38647172259207696	3	587.4569932354444	0.019646271395208723	FALSE
Hecw2	0.38666910133150934	6	825.4730513493889	-0.024876168080307338	FALSE
Mrps30	0.38679755935599125	6	587.0371444247222	0.06415746430943035	FALSE
Gpr161	0.38685606772080794	1	30.040104149055555	-0.07901671553399026	FALSE
Lmnb1	0.3869125591538465	5	797.3854879688333	0.07982332347547764	FALSE
Rogdi	0.38691701913516885	5	1369.782096130889	-0.02880163593836297	FALSE
Phkg1	0.3869399973712687	4	408.5208894011111	-0.004622132379594284	FALSE
Rph3a	0.3870622574596336	6	1209.1600603592778	0.034730365010241876	FALSE
Psmg4	0.38724217111957704	1	34.309795132388885	-0.06014207206377906	FALSE
Was	0.3873992891170529	1	43.699048078333334	-0.07583596645087025	TRUE
Phactr3	0.38773959086819937	3	206.7053447272222	0.026639900853732364	FALSE
Slc29a1	0.3879371983746717	3	242.99045909600002	-0.06723515870591516	FALSE
Hspb8	0.38795612549757363	2	132.89195215694446	0.07419849047081312	FALSE
Slc9a8	0.3879813401281261	2	125.22688164038888	0.05718005074838041	FALSE
Dnajc11	0.38811706610891855	5	609.4785186764444	-0.00811220930347363	FALSE
Fam13c	0.38832579287769065	4	250.0638584766111	-0.06714985529073321	FALSE
Bbox1	0.3886387246315657	5	234.28234600555555	-0.04183005027658266	FALSE
Ckm	0.3886996762148454	2	199.14020490349998	1.37463343659011	FALSE
Rybp	0.3887162079217506	1	66.47955725311111	-0.07381189462977225	FALSE
Cnih4	0.3887740631882489	1	259.55345109061113	0.04032673447567539	FALSE
Syde1	0.38885643006854886	1	24.150423415333332	0.09413617195711085	FALSE
Wls	0.388956714092218	3	364.12316269216666	-0.04960550689644373	FALSE
Epha4	0.3889923616659238	5	760.2231328547778	-0.020598458469619788	FALSE
Pxmp4	0.3893689332492428	2	250.93211911972222	-0.0614485397956403	FALSE
H1-1	0.38947577742536366	3	496.11436914033334	0.12935824906670074	FALSE
Psmd7	0.3895029416871935	5	906.4048280853889	-0.05598849599582588	FALSE
Fam160b2	0.3896584485141975	2	324.9868562365	0.08102071170556563	FALSE
Thnsl1	0.389700686817704	5	325.41232797466665	0.06703835686144387	FALSE
Nadk2	0.38981853093644214	6	574.3233802128889	0.024355010518538698	FALSE
Tprkb	0.38984987647932634	3	328.9401155895556	-0.048194843490964846	FALSE
Nelfb	0.3900250364661299	3	491.8179238102222	-0.01903101237916751	FALSE
Wapl	0.3900272615134184	3	258.997564071	-0.06396264491866854	FALSE
Plpp6	0.39035671937706423	3	358.07683814305557	0.0024743620825007652	FALSE
Hs1bp3	0.3903764403388853	4	927.8723642456667	-0.06118117022269215	FALSE
Rsbn1l	0.39076817653920354	3	193.1106469867778	0.06709882486433738	FALSE
Manea	0.39083828883283	3	240.63558294488888	0.02336769816140035	FALSE
Snn	0.39084357539003345	1	209.24907792544445	-0.05834494267262847	FALSE
Cfap298	0.39086431383065495	3	135.82258573766666	-0.019520653413421407	FALSE
Get3	0.3910183423213839	3	1173.9332423005555	-0.05430288029282768	FALSE
Pcdhgc3	0.39102912340134705	4	432.7012050215	0.059622644623254666	FALSE
Mdga1	0.39108218528975863	6	692.4632954428333	-0.06091104643739002	FALSE
Chrna4	0.3911416710577882	5	259.813357426	-0.019258195364885242	FALSE
Tmem245	0.39127448534610454	3	172.4703482731111	-0.05012500277348356	FALSE
Coro2a	0.391355810545007	6	919.3213001073333	-0.045749798750451334	FALSE
Cdkn2aip	0.39151078033071574	5	1052.8861003488335	-0.13963162707245183	FALSE
Arl5a	0.3915949853065087	3	341.74594700722224	-0.07067764915546171	FALSE
Naa80	0.39162011512710504	1	37.741105695499996	-0.06406743602835539	FALSE
Slc20a2	0.391623988611189	4	720.3849629241666	-0.057361249080366036	FALSE
Mapk1	0.39194669368654794	4	1415.815603509111	-0.012625614989960197	FALSE
Acin1	0.3921843305918394	6	428.17684998827775	0.07023960623494986	FALSE
Gnai3	0.3922788946705342	3	501.3286318124444	-0.045484343419577473	FALSE
Rps14	0.3922992006118181	4	628.7095104773333	-0.07305028377165143	FALSE
Flii	0.3923332169944556	4	483.75273124855556	0.01626153738334132	FALSE
Rhbdf1	0.3923874132549348	4	152.63326527866667	-0.07006831984124798	FALSE
Mipep	0.39242792276913546	6	771.5823219268889	0.032027352072090155	FALSE
Srl	0.39286118183784813	2	118.27550730683333	1.9579662582650965	FALSE
Nid1	0.39304141578832	5	903.6990391065556	0.2339069621634562	FALSE
Rab9a	0.39307047177415866	6	731.8111225155001	-0.055918709958531404	FALSE
Map7d1	0.3931026344079373	4	728.3575537557222	-0.10939457562083821	FALSE
Fam32a	0.393290507116614	2	125.81144426222222	-0.06632758445265295	FALSE
Rftn2	0.39344323681876764	3	442.7377088495	-0.044959024975868664	FALSE
Bri3	0.39345990492075145	1	49.42175527711111	-0.058485058732417	FALSE
Map4k2	0.39401338412758496	4	264.7238533494444	-0.038938851221410775	FALSE
Prnp	0.3942874380935605	4	690.4411516056111	-0.016625603919568202	FALSE
Hapln2	0.39455028384206475	4	623.2655570172222	0.052199752091291005	FALSE
Thumpd2	0.3945519253630936	2	410.1669344808889	-0.04455550613389931	FALSE
Utp18	0.39465013463282483	3	307.2327885923889	-0.0271561060051744	FALSE
Aldh5a1	0.3947431914328389	3	1314.431836676389	-0.048103686936156534	FALSE
Pla2g15	0.39476511233665157	3	851.4278352880556	-0.04085512140094638	TRUE
Pus10	0.3948254991197035	1	22.693311971222222	-0.08111203470830894	FALSE
Crtac1	0.3948319013621839	6	659.7901941847223	-0.042140335521752545	FALSE
Ccdc69	0.39501552711264065	1	37.945551363944446	-0.08636263761398062	FALSE
Aplf	0.39506231337271763	5	196.90448421155554	0.01280611566612972	FALSE
Mylpf	0.3951272972993669	4	541.5259292627222	2.823783051108752	FALSE
Ap2a2	0.3952022139023396	8	914.8535745182222	-0.041635915901987536	FALSE
Edc4	0.3956697150589001	4	457.69875262133337	-0.083734019291004	FALSE
Exosc6	0.3957729063192937	4	316.00871846927777	0.20641032432842688	FALSE
Msh2	0.39596392465480185	6	672.1976187973889	-0.03515043937107103	FALSE
Pon1	0.3960118961704751	4	969.6936005885556	0.11037518588733286	FALSE
Hivep1	0.39607201361737004	1	23.699105398833332	0.12571666931681416	FALSE
Mapre2	0.39609157260681305	4	1660.7380703862777	-0.009571803687043814	FALSE
Tmlhe	0.39631296019300505	2	623.0119619582223	0.020028381991827646	FALSE
Fgfr2	0.39633419133023506	3	235.81834542922223	-0.04083544543363891	FALSE
Ikzf5	0.3963859119937761	1	116.7475973805	0.059220543991887725	FALSE
Ndufs7	0.39653071660030326	3	1376.0474816065	0.017911260155331107	FALSE
Try10	0.3965772448041513	1	52.10595009538889	-0.08448625493919006	FALSE
F2	0.396623490467721	6	287.3192424922222	0.1604628067797053	FALSE
Gabra6	0.3966254138488531	6	458.29517106211114	0.028817658285160634	FALSE
Fgb	0.39668129743586816	4	787.6963046643889	0.021652610732299432	FALSE
Pecam1	0.3967715330935751	1	41.3383109685	0.08276834383181245	TRUE
Apoa4	0.39686282940575013	3	478.68752756127776	0.15164801177736903	FALSE
Mccc2	0.39688982328663747	6	698.7018162904444	-0.036709118791061215	FALSE
Gatad1	0.3969067329509609	3	352.7666845721111	0.015087378336657875	FALSE
Myo1e	0.3969104530230371	5	836.6729176069999	0.03199307953211144	FALSE
Ccdc74a	0.39691172964449073	1	97.89445964238888	0.08031307812660111	FALSE
Neu4	0.39701733719092774	1	65.25616908016667	0.06579764936554286	FALSE
Pofut1	0.39705488251166443	5	679.4693496927222	-0.03893148842193971	FALSE
Slitrk3	0.3973674361935518	3	437.26165194627777	-0.041391300809331844	FALSE
Rce1	0.3977688996997231	1	63.77927283327778	-0.036155505099356104	FALSE
Gys1	0.39781184530593594	4	582.8714511817777	-0.028563703343106997	FALSE
Pot1b	0.39804017239052225	1	74.97354659661111	-0.06036912483204175	FALSE
Pank4	0.39838070776982853	4	514.9938790306111	-0.033635083462769735	FALSE
Scaf4	0.39862254190421126	5	466.8771382437222	0.054473708962892685	FALSE
Ythdc1	0.3986427105756781	3	326.47537615422226	0.07229679988965328	FALSE
Ahcyl1	0.3988137101712438	4	292.2147496015556	0.0012193143396808381	FALSE
Adra1b	0.39883799160653266	2	77.2483973815	-0.0738661471302762	FALSE
Cmtm4	0.3991802373829811	1	192.38255151266665	-0.03983921316412497	FALSE
Vamp8	0.3992301902263389	3	371.574137442	-0.07848018388571822	TRUE
Hist2h2aa1	0.399240796147966	1	1113.0617052035	0.15376758333367624	FALSE
Eftud2	0.39952221352251677	5	854.8416695545556	-0.02639424731039839	FALSE
Prmt6	0.3996452385177762	1	91.29352003194444	-0.0708227789280501	FALSE
Cd163	0.4000436055406133	1	86.2280632405	0.05340245517636074	TRUE
Sox6	0.4000452858085518	1	56.477848968833335	-0.08093103898182649	FALSE
Tgfbr3	0.40005431835602456	3	347.1688311685	-0.04624151450094917	FALSE
Ndor1	0.40028596236519787	5	323.50735274105557	-0.06157374442051704	FALSE
Sms	0.4005302690824746	5	721.4123395012778	-0.01885704185009974	FALSE
Ddx56	0.4006865737347763	2	141.15260447083332	-0.0719057519790644	FALSE
Lrrc73	0.4008326251367207	1	577.1377442093889	-0.04153416497870847	FALSE
Fam76a	0.4010707938880793	5	711.377393933	-0.029854453989869977	FALSE
Zscan18	0.4010768488606679	3	144.00672466655556	-0.12438021565133223	FALSE
Timp3	0.40148354501092925	2	461.22788762855555	0.043429928430946466	FALSE
Igkc	0.4015395578317626	4	597.9245573638889	-0.1306001373810294	TRUE
Fbxo44	0.40156366139190913	5	566.7240352407222	0.017946501631543887	FALSE
Mertk	0.40157033146964066	9	1027.7875531217778	-0.011787518380139354	TRUE
Sdc4	0.4017219441973816	3	407.8888474143889	-0.058516099906717314	FALSE
Nup43	0.40172725968721296	2	609.4565399570556	0.045928275888762075	FALSE
Wars2	0.40190284610304666	4	834.6518477376111	-0.06663401366381352	FALSE
Slfn5	0.4019924618023304	1	39.490454579222224	-0.06206947161738391	FALSE
Abcb9	0.4020528085893741	6	393.32153330483334	0.023413937120366643	FALSE
Srsf3	0.4021176656915751	3	379.3799621393333	0.05104613530599471	FALSE
Cgrrf1	0.40220462137803475	2	95.92979102433333	-0.05494296640056816	FALSE
Paip2b	0.40222064037172767	2	318.65864029094445	-0.10409624474637413	FALSE
Stoml1	0.40233079062814464	1	40.71489452894444	-0.05407790743569661	FALSE
Dgkg	0.40282194351315287	6	1000.3026927307222	-0.0458819251557845	FALSE
Ankrd39	0.4032412027744259	1	27.612198512777777	-0.09105091128827225	FALSE
Cda	0.40337258135560866	5	541.3479034676667	0.03216297251163518	FALSE
Mpc1	0.40348935770579375	3	685.653218479111	-0.022870319906163884	FALSE
Metap1	0.4036962168068246	4	454.13404719488886	-0.014073827067050983	FALSE
Rpf2	0.40394130326249	5	278.6469428476111	-0.011946812135202385	FALSE
Psat1	0.4040899820366368	4	1489.592546505389	-0.012984151791405536	FALSE
Nrgn	0.4042151097564009	2	957.4015065766112	0.12381010811198881	FALSE
Abcc10	0.404344886180263	2	194.19807365533336	0.03922110886155992	FALSE
Slitrk5	0.4045418390836537	5	243.3670229298889	-0.024468846315408015	FALSE
Dhx8	0.4045476316470386	4	354.37541368588893	0.02278704541343298	FALSE
Nalcn	0.4045588285088149	5	247.77920502855557	-0.05294970117890871	FALSE
Rapgef5	0.4045629232202122	2	280.77891894127777	-0.03552512176246573	FALSE
Ppip5k2	0.4046814617523491	5	338.9798011293889	0.024119473636253115	FALSE
Slc38a10	0.40468321004794255	3	258.8434453092778	-0.07568089743280314	FALSE
Rnf14	0.40477796326484705	5	808.3252603453889	-0.04700528619562554	FALSE
Tuba8	0.4048242878614209	5	1832.3933330515556	-0.041285383072307176	FALSE
Pfkm	0.4050250370458881	10	1691.7891923687778	-0.020362889898194635	FALSE
Plpp7	0.4050286457286311	1	191.306600242	-0.028505115477936355	FALSE
Zyx	0.4050527253013577	6	975.9083711146667	-0.053582160018893266	FALSE
Mrpl43	0.4052076433414688	6	590.8225105472222	0.027458450444497733	FALSE
Nwd2	0.40521360932446776	5	1861.2132854987779	0.030218626505627802	FALSE
Myh1	0.4056502003323571	15	1194.400026180389	2.7316252615337047	FALSE
Rora	0.4059055596227786	2	277.37616250077775	-0.012489094078855189	FALSE
Grin1	0.4061481021380341	3	348.2960979002222	0.033437437301542125	FALSE
Smarcd1	0.4064099157984345	5	593.6898515886667	-0.05449887521483829	FALSE
Olfm1	0.40647789497273845	6	758.9651817038889	-0.036478448393232485	FALSE
Tbc1d1	0.40668825576166484	5	648.5908076486111	-0.040008839857742146	FALSE
Mfap3l	0.40668899615944143	4	501.1525565157222	0.014202783881108445	FALSE
Hnrnpk	0.40670985992823955	5	2061.3738008613886	-0.04139444729922209	FALSE
Golgb1	0.4067791118564356	8	952.7142603349445	0.08292529410029584	FALSE
Rell2	0.4069807189463817	5	362.0197693151667	-0.009029090234695444	FALSE
Arl8a	0.4072118015378504	1	355.5218557437222	-0.057103537378133055	FALSE
Wdr11	0.407254349494848	6	1206.0193130466666	-0.009110379909328057	FALSE
Daam1	0.4072588554009623	3	183.22019949305556	-0.05612875743351788	FALSE
Slc5a6	0.40746924933805473	2	243.33348061838888	-0.04809648812204924	FALSE
Abcd3	0.4076603627269195	7	929.6295245977777	-0.0043075166036165525	FALSE
Gh1	0.4084257066577357	3	294.2247913527778	-2.9179669045207204	FALSE
Tmem127	0.40843927001627955	1	305.93439425711114	-0.029655353296677636	FALSE
Mlh1	0.4084560113799026	5	369.5249420346111	-0.06543667048078361	FALSE
Tgfbrap1	0.4087901484303541	6	363.7571301996667	-0.035032137767892324	FALSE
Mrps34	0.40881005529291237	5	616.8723023235	0.03571846362640185	FALSE
Slc16a6	0.4088814906066833	1	28.008552044166667	0.0677833416852775	TRUE
Cldn10	0.4088947112824635	4	259.65344620627775	-0.06953592383621866	FALSE
Mfsd5	0.40890285213106525	3	177.08637934283334	-0.04848151643297043	FALSE
Cds1	0.40899874189422897	7	796.2468997605	-0.039321572709204514	FALSE
Fbxw9	0.4090957948974888	1	113.30751516044444	-0.04153701265915386	FALSE
Eif4g1	0.4096339941596779	4	732.8747195430556	-0.04166823521201056	FALSE
Kif13a	0.40987876120997707	2	86.63064755566667	-0.07905084961371472	FALSE
Pafah1b1	0.40998982474559914	4	555.8159751076666	-0.048612298282197264	FALSE
Fgd6	0.4100236951788924	3	468.4219194357778	-0.05480236764761828	FALSE
Kcnd2	0.4100497836820965	6	1059.1955806172778	-0.029254163310837192	FALSE
Lingo1	0.4100499817399597	5	654.4809041782778	-0.06100017574696647	FALSE
Fcf1	0.41025237669389136	1	24.129620015277776	0.08523989200281057	FALSE
Plpp2	0.4106433399129794	1	40.16457310244444	0.06462446599750822	FALSE
Ca3	0.4106820751723117	5	657.2485171120001	0.7327716837984459	FALSE
Lrfn1	0.4108866078119782	3	409.9212095891111	-0.049137625747616376	FALSE
Pdcd2	0.41097355747385306	4	331.3479247536111	-0.040191546633750616	FALSE
Lsm6	0.41114522064989656	4	936.4613501569445	-0.05829157463807721	FALSE
Arhgef28	0.41129405233295363	2	152.53682902277777	-0.054003504347853615	FALSE
Mog	0.4113084880208181	5	768.1263996938889	0.11896652034296783	FALSE
Rcor1	0.4113660547675809	4	496.3806280844444	0.03348728510726512	FALSE
Acan	0.41143502632871315	4	965.4969494219445	0.00932351457005418	FALSE
Mtr	0.4115007058317405	6	597.0012690130001	-0.05047551606077354	FALSE
Micu1	0.41151462797445315	5	769.9360380585	-0.00519769599901594	FALSE
