feature_id	feature_name	microglia_average	microglia_log2_fold_change	microglia_p_value	mg_enriched
ENSMUSG00000051593	Olfr272	5.3845632504679e-4	4.037670451502297	0.6506267038236403	FALSE
ENSMUSG00000070423	Olfr558	0.00107691265009359	2.657398370384131	0.6506267038236403	FALSE
ENSMUSG00000030276	Ttll3	0.15992152853889924	0.9147113775371952	0.6508724509527583	FALSE
ENSMUSG00000041287	Sox15	0.00161536897514039	2.2904365218822633	0.6509047872983551	FALSE
ENSMUSG00000024835	Coro1b	0.09799905115851736	0.9243606799407278	0.6509047872983551	FALSE
ENSMUSG00000027540	Ptpn1	1.6627531317445146	1.108988325601382	0.6513119074121223	FALSE
ENSMUSG00000101013	A630072M18Rik	0.14484475143758888	0.916157947608319	0.6513119074121223	FALSE
ENSMUSG00000038135	Crygn	0.00538456325046798	1.3619424868579593	0.6520658951860696	FALSE
ENSMUSG00000028776	Tinagl1	0.01561523342635716	1.0812597200499798	0.6524872305263123	FALSE
ENSMUSG00000109067	Gm44784	0.00107691265009359	2.711169626825111	0.652494905793622	FALSE
ENSMUSG00000090523	Gypc	0.00753838855065518	1.1707153872434637	0.652494905793622	FALSE
ENSMUSG00000000787	Ddx3x	0.45553405098959177	0.9052415002472	0.652494905793622	FALSE
ENSMUSG00000096385	Gm11168	5.3845632504679e-4	4.260062872838745	0.652856283620547	FALSE
ENSMUSG00000016520	Lnx2	0.14430629511254206	0.9150208967758062	0.6532630429013775	FALSE
ENSMUSG00000020279	Il9r	0.00107691265009359	2.8251258161221973	0.6532630429013775	FALSE
ENSMUSG00000028461	Ccdc107	0.4221497588366902	0.9039908545589894	0.6533057193399983	FALSE
ENSMUSG00000042079	Hnrnpf	0.6057633656776485	1.1099669087127553	0.653750738764344	FALSE
ENSMUSG00000054258	Gm5082	0.00269228162523399	1.5970978601163175	0.653750738764344	FALSE
ENSMUSG00000021804	Rgr	5.3845632504679e-4	3.970556255643759	0.653750738764344	FALSE
ENSMUSG00000068113	Gm4907	0.00161536897514039	2.063665660035241	0.653750738764344	FALSE
ENSMUSG00000078786	BC024978	0.05599945780486707	0.93219305070863	0.6538147326930478	FALSE
ENSMUSG00000070997	1700055D18Rik	0.02261516565196554	0.9820396941522808	0.6551712377837592	FALSE
ENSMUSG00000097373	Gm26877	0.00269228162523399	1.6930222801148511	0.6552377175742641	FALSE
ENSMUSG00000064363	mt-Nd4	1.3929865128960683	1.1107310695337018	0.6552377175742641	FALSE
ENSMUSG00000046337	Fam178b	0.01184603915102957	1.455697993386953	0.656165991238346	FALSE
ENSMUSG00000074912	Gm14207	0.00161536897514039	2.1915831349559785	0.656165991238346	FALSE
ENSMUSG00000085719	4933424L21Rik	0.02153825300187195	0.9898783530453814	0.6563566468486737	FALSE
ENSMUSG00000039512	Uhrf1bp1	0.2175363553189067	0.9060000646714292	0.6563566468486737	FALSE
ENSMUSG00000064084	Olfr1202	5.3845632504679e-4	4.260062872838745	0.6563778959132441	FALSE
ENSMUSG00000075068	Olfr140	5.3845632504679e-4	4.260062872838745	0.6563778959132441	FALSE
ENSMUSG00000111448	Olfr912	5.3845632504679e-4	4.260062872838745	0.6563778959132441	FALSE
ENSMUSG00000115113	Smim40-ps	5.3845632504679e-4	4.260062872838745	0.6563778959132441	FALSE
ENSMUSG00000117772	Gm50333	0.00323073795028079	1.516243607631477	0.6563778959132441	FALSE
ENSMUSG00000040725	Hnrnpul1	0.6267631623544737	1.1073169517581871	0.6563824666787577	FALSE
ENSMUSG00000049674	Olfr714	0.00107691265009359	2.622632952223455	0.6566651878904806	FALSE
ENSMUSG00000111524	Gm34113	0.00161536897514039	2.072435869662973	0.657351309147281	FALSE
ENSMUSG00000022802	Lmln	0.26707433722321217	0.9030222934111458	0.6585467622082842	FALSE
ENSMUSG00000050188	Lsm10	0.06246093370542865	0.9333474470421592	0.6589052490664874	FALSE
ENSMUSG00000029003	Mad2l2	0.08346073038225381	0.9204666109261396	0.6589052490664874	FALSE
ENSMUSG00000031770	Herpud1	0.44314955551351537	0.8990986267035432	0.6590806132553142	FALSE
ENSMUSG00000086349	Gm13497	0.00269228162523399	1.588685620300117	0.6594778526030999	FALSE
ENSMUSG00000092260	Zfp963	0.11092200295964054	0.9131839957223766	0.6597457498256146	FALSE
ENSMUSG00000020171	Yeats4	0.3376121158043428	0.9011667423089412	0.6597457498256146	FALSE
ENSMUSG00000058216	Gstp3	5.3845632504679e-4	4.1080597793936935	0.6599714348132597	FALSE
ENSMUSG00000027364	Usp50	1.075835737443504	1.1027379863337874	0.6603121935207972	FALSE
ENSMUSG00000018507	Trpv2	0.3349198341791088	0.8989694645707258	0.6603121935207972	FALSE
ENSMUSG00000018572	Phf23	0.11361428458487452	0.9127270395874824	0.6604077378388201	FALSE
ENSMUSG00000039759	Thap3	1.2885259858369895	1.1018510089217008	0.6608830966966547	FALSE
ENSMUSG00000093465	Gm20682	0.00646147590056158	1.2026496303398089	0.661649497560914	FALSE
ENSMUSG00000110524	Gm39228	0.00161536897514039	2.1445856554188083	0.6619878567164924	FALSE
ENSMUSG00000030108	Slc6a13	0.02853818522748033	1.0052772455946908	0.6626553951435391	FALSE
ENSMUSG00000034617	Mtrr	0.06138402105533506	0.9219175423099024	0.6626553951435391	FALSE
ENSMUSG00000051730	Mettl5	0.25199756012190183	0.9001536113253819	0.6630477304423912	FALSE
ENSMUSG00000030019	Fbxl14	0.0845376430323474	0.9144876340937492	0.66364133913994094	FALSE
ENSMUSG00000075031	Hist1h2bb	0.00161536897514039	2.182060360837472	0.6637235096837696	FALSE
ENSMUSG00000110586	4930578M07Rik	0.01292295180112317	1.052170021197413	0.6640566059507979	FALSE
ENSMUSG00000021496	Pcbd2	0.24499762789629345	0.8992906419212225	0.66472380911958	FALSE
ENSMUSG00000082980	Olfr1274-ps	0.00107691265009359	2.605559438864512	0.6650308164424098	FALSE
ENSMUSG00000030059	Tmf1	0.40976526336061386	0.8943961317146678	0.6650681208596071	FALSE
ENSMUSG00000062629	Olfr114	0.00269228162523399	1.5803221473654894	0.6655658656930593	FALSE
ENSMUSG00000054309	Cpsf3	0.40761143806042666	0.8929385512758983	0.6658745105174685	FALSE
ENSMUSG00000028164	Manba	0.35915036880621476	0.893641765570433	0.6675287100035909	FALSE
ENSMUSG00000085675	Gm12022	0.00107691265009359	2.6751003721175906	0.6682072916784809	FALSE
ENSMUSG00000079033	Mef2b	0.0398457680534631	0.9349323459130394	0.6686077617713215	FALSE
ENSMUSG00000087211	Lhx1os	5.3845632504679e-4	3.572006879153484	0.6686077617713215	FALSE
ENSMUSG00000114673	1700016H03Rik	5.3845632504679e-4	4.182060360837472	0.6686077617713215	FALSE
ENSMUSG00000078898	Zfp968	0.01023067017588917	1.0821450806429027	0.6687370004775183	FALSE
ENSMUSG00000005763	Cd247	0.02907664155252713	0.9530760115228664	0.6689997448093722	FALSE
ENSMUSG00000022204	Ngdn	0.2654589682480718	0.8943189616753784	0.6694400584240306	FALSE
ENSMUSG00000008540	Mgst1	0.03230737950280792	0.9553177896247398	0.670147409649041	FALSE
ENSMUSG00000032318	Isl2	5.3845632504679e-4	4.037670451502297	0.6702007709693998	FALSE
ENSMUSG00000096052	9930004E17Rik	0.00807684487570198	1.114838312024757	0.6702007709693998	FALSE
ENSMUSG00000064120	Mocs1	0.10122978910879817	0.9065088913392882	0.6702007709693998	FALSE
ENSMUSG00000101156	Gm29114	0.03715348642822911	0.951478249306814	0.6703798876420666	FALSE
ENSMUSG00000034412	Tbc1d10a	0.13353716861160608	0.901145459891802	0.6703798876420666	FALSE
ENSMUSG00000025132	Arhgdia	0.34891969863032557	0.8912593758748311	0.6703798876420666	FALSE
ENSMUSG00000087390	Gm7598	0.00484610692542118	1.2924843505311223	0.6704966404341378	FALSE
ENSMUSG00000041396	Mettl18	0.05815328310505426	0.9268550821566056	0.6705261494103407	FALSE
ENSMUSG00000023262	Acy1	0.03930731172841631	0.9366192281329786	0.6706681000145384	FALSE
ENSMUSG00000107651	Gm44166	5.3845632504679e-4	3.6751003721175888	0.6710463221089353	FALSE
ENSMUSG00000094777	Hist1h2ap	0.01076912650093597	1.0749514675817569	0.6710463221089353	FALSE
ENSMUSG00000117696	Gm50100	0.13622945023684008	0.9005726920753547	0.6710463221089353	FALSE
ENSMUSG00000028796	Phc2	1.5270621378327214	1.093374735891353	0.6722076402494614	FALSE
ENSMUSG00000085857	Gm15392	0.00430765060037439	1.30299666884408	0.6726336688819746	FALSE
ENSMUSG00000103349	Gm36888	0.00107691265009359	2.6751003721175906	0.6726336688819746	FALSE
ENSMUSG00000062031	Pgghg	0.02207670932691875	0.9787767624487288	0.6726336688819746	FALSE
ENSMUSG00000013584	Aldh1a2	0.01346140812616997	1.0589652298655263	0.6726336688819746	FALSE
ENSMUSG00000097177	9330159M07Rik	0.15938307221385242	0.8952232209423681	0.6726336688819746	FALSE
ENSMUSG00000115801	AC160336.1	0.10822972133440656	0.905649816725481	0.6726336688819746	FALSE
ENSMUSG00000025159	Mms19	0.5287641111959563	1.0957111784937634	0.6726336688819746	FALSE
ENSMUSG00000032353	Tmed3	0.19276736436675396	0.8928614242303299	0.6734763374363946	FALSE
ENSMUSG00000034480	Diaph2	4.9187985293025065	1.0910466458766308	0.6734763374363946	FALSE
ENSMUSG00000001473	Tubb6	0.01507677710131036	1.0118444641343922	0.6741375489282051	FALSE
ENSMUSG00000041143	Tmco4	0.11415274090992134	0.9072359866687868	0.6750695322938223	FALSE
ENSMUSG00000045886	Gm9803	0.01076912650093597	1.0749514675817569	0.6752635102889203	FALSE
ENSMUSG00000043252	Tmem64	0.31876614442770485	0.8865451979424541	0.6759205935569729	FALSE
ENSMUSG00000019998	Stx7	1.0149901727132156	1.0915456876674776	0.6759205935569729	FALSE
ENSMUSG00000057234	Mettl15	0.32522762032826646	0.886169919059743	0.6766174339255631	FALSE
ENSMUSG00000070939	Tgfbrap1	0.42807277841220504	0.88257013352061775	0.678090597264134	FALSE
ENSMUSG00000031527	Eri1	0.15238313998824404	0.8915939838715912	0.678090597264134	FALSE
ENSMUSG00000026648	Dclre1c	0.5174565283699736	1.0916198006409223	0.6795813766733775	FALSE
ENSMUSG00000045464	2810002D19Rik	0.05061489455439908	0.9262039723287758	0.6795813766733775	FALSE
ENSMUSG00000031137	Fgf13	2.1872095923400967	1.089690801346097	0.6795813766733775	FALSE
ENSMUSG00000033306	Lpp	0.8464533429735677	1.0900925801813952	0.6797732872773692	FALSE
ENSMUSG00000049090	Zadh2	0.35915036880621476	0.8829548291922236	0.6797732872773692	FALSE
ENSMUSG00000073418	C4b	0.02584590360224634	0.957898032772813	0.6800776807076855	FALSE
ENSMUSG00000102682	Gm37223	0.00107691265009359	2.7670228615586296	0.6806991114629916	FALSE
ENSMUSG00000097221	1810049J17Rik	0.00107691265009359	2.572006879153486	0.6806991114629916	FALSE
ENSMUSG00000117019	Gm49896	0.00107691265009359	2.572006879153486	0.6806991114629916	FALSE
ENSMUSG00000100965	Gm28449	5.3845632504679e-4	3.845025373559901	0.681117537124288	FALSE
ENSMUSG00000019173	Rab5c	0.2988432604009733	0.882510748324157	0.68145217985792	FALSE
ENSMUSG00000045854	Lyrm2	0.18630588846619237	0.8881492165013198	0.683119842373596	FALSE
ENSMUSG00000056215	Lrguk	0.085614555682441	0.8966581419752235	0.6842050796906821	FALSE
ENSMUSG00000060143	Gm10076	0.11307582825982772	0.8933309321765486	0.6842050796906821	FALSE
ENSMUSG00000027207	Galk2	0.4727646533910893	0.8771810984481878	0.6846972541930383	FALSE
ENSMUSG00000047371	Zfp768	0.04953798190430548	0.9233870240064066	0.6846972541930383	FALSE
ENSMUSG00000027940	Tpm3	1.519523749282066	1.0847786547984517	0.6851438005573125	FALSE
ENSMUSG00000032479	Map4	1.990134577372968	1.0839459757844765	0.685838707013921	FALSE
ENSMUSG00000113910	Gm48286	0.00646147590056158	1.1660867246297313	0.685838707013921	FALSE
ENSMUSG00000027018	Hat1	0.22292091856937468	0.8819598556217021	0.6859111356644714	FALSE
ENSMUSG00000118070	Gm50209	0.05707637045496067	0.9068656525553812	0.68622842790046	FALSE
ENSMUSG00000020732	Rab37	0.05115335087944588	0.91971820338288	0.6863784890272009	FALSE
ENSMUSG00000027009	Itga4	0.2207670932691875	0.8828494099494875	0.686469320978869	FALSE
ENSMUSG00000101335	Gm28229	0.01238449547607637	1.0448444843900333	0.686469320978869	FALSE
ENSMUSG00000106082	4930404A12Rik	0.00269228162523399	1.5514260017310342	0.6869100777202923	FALSE
ENSMUSG00000108739	Gm45096	0.00376919427532759	1.366592792992548	0.6869100777202923	FALSE
ENSMUSG00000028041	Adam15	0.36991949530715074	0.8774081298598959	0.6869768318181749	FALSE
ENSMUSG00000037339	Fam53a	0.25145910379685504	0.8785507333945897	0.6870229590797605	FALSE
ENSMUSG00000025898	Cwf19l2	1.152834991925196	1.0834182735900648	0.6870229590797605	FALSE
ENSMUSG00000016921	Srsf6	0.31553540647742406	0.8771518824467488	0.687249099490534	FALSE
ENSMUSG00000032757	Bet1	0.20245957821759633	0.8802517119975994	0.687249099490534	FALSE
ENSMUSG00000043004	Gng2	1.4882932824293518	1.0825310950069431	0.687735531642844	FALSE
ENSMUSG00000037306	Man1c1	0.9331448113061024	1.083262002067805	0.6881689685316025	FALSE
ENSMUSG00000043827	Olfr94	5.3845632504679e-4	3.429987874281057	0.6884066001839939	FALSE
ENSMUSG00000033159	Cnppd1	0.16315226648918002	0.8827889091597534	0.6888062421376967	FALSE
ENSMUSG00000030089	Slc41a3	0.03284583582785472	0.9368426192972557	0.6888062421376967	FALSE
ENSMUSG00000040841	Six5	0.00699993222560838	1.1379949859354692	0.6888062421376967	FALSE
ENSMUSG00000097060	Gm26759	0.05869173943010106	0.9045738431628384	0.6892170684872118	FALSE
ENSMUSG00000061950	Ppp4r1	0.9315294423309618	1.0821650343685731	0.6892170684872118	FALSE
ENSMUSG00000093769	Hist2h3c1	0.00323073795028079	1.499250536718172	0.6900156534310293	FALSE
ENSMUSG00000028277	Ube2j1	1.116219961822014	1.081148768127828	0.6900156534310293	FALSE
ENSMUSG00000102976	Zc3h11a	0.04361496232879069	0.9085310649064856	0.6905389883254078	FALSE
ENSMUSG00000112501	Gm33091	5.3845632504679e-4	4.1080597793936935	0.6905933801065813	FALSE
ENSMUSG00000033467	Crlf2	0.17822904359049038	0.8800756599050192	0.6909096830098523	FALSE
ENSMUSG00000022754	Tmem45a	0.00538456325046798	1.258242437214376	0.6911358582508096	FALSE
ENSMUSG00000026641	Usf1	0.1701521987147884	0.8794231439224598	0.6911394437902044	FALSE
ENSMUSG00000063714	Sp3os	0.28807413390003733	0.8757140309008653	0.6911394437902044	FALSE
ENSMUSG00000050628	Ubald2	0.23961306464582544	0.8772584765736982	0.6911394437902044	FALSE
ENSMUSG00000085578	Gm11527	0.00269228162523399	1.559623154697654	0.6911762367374658	FALSE
ENSMUSG00000021666	Gfm2	1.013913260063122	1.0801514356634243	0.6911762367374658	FALSE
ENSMUSG00000036534	Slc38a7	0.23369004507031063	0.8744114550618041	0.6912140680424284	FALSE
ENSMUSG00000032561	Acpp	0.00753838855065518	1.14458565541881	0.691526963681353	FALSE
ENSMUSG00000052922	Bpi	0.00107691265009359	2.5555187563649167	0.692494354832616	FALSE
ENSMUSG00000052942	Glis3	0.32415070767817283	0.8730338856995299	0.6928140983480411	FALSE
ENSMUSG00000032322	Pstpip1	0.02638435992729313	0.9575001028183144	0.6930591448311745	FALSE
ENSMUSG00000003208	Yju2	0.1394601881871209	0.8808400368316973	0.694090929297707	FALSE
ENSMUSG00000118406	AC121792.1	5.3845632504679e-4	3.475791563894182	0.6946286232007782	FALSE
ENSMUSG00000035273	Hpse	0.01830751505159116	0.9913148158105578	0.6946286232007782	FALSE
ENSMUSG00000051343	Rab11fip5	0.2536129290970422	0.8716644552412667	0.6946286232007782	FALSE
ENSMUSG00000085615	A330035P11Rik	0.00915375752579558	1.0501282077755096	0.6946286232007782	FALSE
ENSMUSG00000064370	mt-Cytb	1.6896759479968544	1.0801520218923573	0.6946286232007782	FALSE
ENSMUSG00000003423	Pih1d1	0.1303064306613253	0.8798269934956924	0.6946844728220781	FALSE
ENSMUSG00000004980	Hnrnpa2b1	4.148805984485584	1.07549394373105	0.6951338455217384	FALSE
ENSMUSG00000028640	Tfap2c	0.00107691265009359	2.5392169440358163	0.6953746158450834	FALSE
ENSMUSG00000110270	Gm45607	0.00107691265009359	2.5392169440358163	0.6953746158450834	FALSE
ENSMUSG00000040405	Havcr1	0.00107691265009359	2.5392169440358163	0.6953746158450834	FALSE
ENSMUSG00000101832	Gm28982	0.01561523342635716	0.990918873485464	0.695374954324241	FALSE
ENSMUSG00000049791	Fzd4	0.03876885540336951	0.9152603116987964	0.6955199051678321	FALSE
ENSMUSG00000057667	Bloc1s3	0.03499966112804192	0.9381347779513832	0.6957865523746198	FALSE
ENSMUSG00000085037	4933421O10Rik	0.25199756012190183	0.870303001853785	0.6962549674084184	FALSE
ENSMUSG00000042055	Wdr11	0.28484339594975655	0.8698785912939122	0.6962549674084184	FALSE
ENSMUSG00000113585	Gm19605	0.1265372363859977	0.876505009701626	0.6962549674084184	FALSE
ENSMUSG00000021371	Mcur1	0.20245957821759633	0.8732836336014151	0.6963025189421331	FALSE
ENSMUSG00000027505	Fam209	0.00161536897514039	1.987044378432328	0.6975785587489665	FALSE
ENSMUSG00000042737	Dpm3	0.2616897739727442	0.8703654092598769	0.698172152108396	FALSE
ENSMUSG00000055805	Fmnl1	0.44638029346379615	0.864952341900481	0.6988841580140029	FALSE
ENSMUSG00000100905	Gm28075	5.3845632504679e-4	4.1080597793936935	0.6996121857971752	FALSE
ENSMUSG00000110351	Gm32050	5.3845632504679e-4	4.1080597793936935	0.6996121857971752	FALSE
ENSMUSG00000039691	Tspan10	5.3845632504679e-4	4.1080597793936935	0.6996121857971752	FALSE
ENSMUSG00000117301	Gm35883	5.3845632504679e-4	4.1080597793936935	0.6996121857971752	FALSE
ENSMUSG00000089857	Zfp882	0.06892240960599023	0.8899875261060233	0.7013041577713673	FALSE
ENSMUSG00000079641	Rpl39	0.8679915959754396	1.074367794993658	0.7013041577713673	FALSE
ENSMUSG00000020917	Acly	0.2864587649248969	0.865069830580028	0.7013320893871795	FALSE
ENSMUSG00000033237	Arid2	0.8512994498989889	1.0725137206216786	0.7028470088846241	FALSE
ENSMUSG00000032109	Nlrx1	0.04576878762897789	0.9073379196709964	0.7029022703995126	FALSE
ENSMUSG00000030269	Mtmr14	0.24715145319648063	0.8655898223350462	0.7038388281377806	FALSE
ENSMUSG00000028016	Ints12	0.12169112946057652	0.8760752964829992	0.704002977674084	FALSE
ENSMUSG00000038127	Ccdc50	1.3213718216648442	1.0706882941386269	0.704002977674084	FALSE
ENSMUSG00000048612	Myof	0.03499966112804192	0.931833731304298	0.704002977674084	FALSE
ENSMUSG00000018363	Smurf2	0.9487600447324596	1.0710294472393442	0.7045618289607283	FALSE
ENSMUSG00000028907	Utp11	0.41999593353650305	0.861455107735601	0.7046470399054149	FALSE
ENSMUSG00000020870	Cdc34b	5.3845632504679e-4	4.037670451502297	0.7068532655989022	FALSE
ENSMUSG00000022313	Utp23	0.08076844875701981	0.8853944046857225	0.7072324068615251	FALSE
ENSMUSG00000087269	D330023K18Rik	0.28699722124994376	0.8614125751962916	0.707648054196753	FALSE
ENSMUSG00000091541	Vmn1r9	5.3845632504679e-4	3.845025373559901	0.707648054196753	FALSE
ENSMUSG00000002043	Trappc6a	0.12330649843571692	0.8742650643096055	0.707648054196753	FALSE
ENSMUSG00000086942	Gm15489	0.24445917157124664	0.8624370778646155	0.707648054196753	FALSE
ENSMUSG00000031447	Lamp1	1.6649069570447017	1.0680398473112422	0.707648054196753	FALSE
ENSMUSG00000005949	Ctns	0.25684366704732303	0.8627397958837077	0.707648054196753	FALSE
ENSMUSG00000021390	Ogn	0.03499966112804192	0.9306251402636168	0.707648054196753	FALSE
ENSMUSG00000024521	Pmaip1	0.00861530120074878	1.097490537683508	0.707648054196753	FALSE
ENSMUSG00000040770	Il25	0.00107691265009359	2.622632952223455	0.7078741597282199	FALSE
ENSMUSG00000036216	Leap2	0.00215382530018719	1.691220037480866	0.7083080400637362	FALSE
ENSMUSG00000097914	Gm26838	0.00215382530018719	1.691220037480866	0.7083080400637362	FALSE
ENSMUSG00000033554	Dph5	0.24122843362096583	0.8603690422723704	0.7085250709667494	FALSE
ENSMUSG00000038459	Abhd17c	0.21161333574339192	0.8618291914504743	0.7085250709667494	FALSE
ENSMUSG00000028530	Jak1	1.3703713472441028	1.0669387783488524	0.7089427716933768	FALSE
ENSMUSG00000064356	mt-Atp8	0.05923019575514786	0.8933468562045448	0.7089427716933768	FALSE
ENSMUSG00000086493	Gm12204	0.00915375752579558	1.0386249305585409	0.7091048959729424	FALSE
ENSMUSG00000025409	Mbd6	0.16369072281422684	0.8645704872011226	0.7094642955027113	FALSE
ENSMUSG00000004842	Pou1f1	0.00323073795028079	1.4044527821739212	0.7094642955027113	FALSE
ENSMUSG00000034923	Ly6g6f	0.00323073795028079	1.499250536718172	0.7094642955027113	FALSE
ENSMUSG00000028048	Gba	0.0920760315830026	0.8726354943219752	0.7096569589170447	FALSE
ENSMUSG00000039623	Ap5z1	0.16799837341460122	0.865673995072306	0.7096569589170447	FALSE
ENSMUSG00000039480	Nt5dc1	0.6682242993830773	1.0676981364364444	0.7096569589170447	FALSE
ENSMUSG00000023022	Lima1	0.25684366704732303	0.8591794678697617	0.7096569589170447	FALSE
ENSMUSG00000042271	Nxt2	0.0845376430323474	0.8759819689542256	0.7096569589170447	FALSE
ENSMUSG00000006289	Osgep	0.25145910379685504	0.8605541682899758	0.7096874785167838	FALSE
ENSMUSG00000085630	Gm11795	0.00107691265009359	2.5071557348035185	0.710115337333618	FALSE
ENSMUSG00000020010	Vnn3	0.00107691265009359	2.5071557348035185	0.710115337333618	FALSE
ENSMUSG00000100183	Gm28512	0.00161536897514039	1.9623823241980585	0.7110292887207144	FALSE
ENSMUSG00000028173	Wls	1.0892971455696738	1.0655590459800526	0.7110292887207144	FALSE
ENSMUSG00000072770	Acrbp	0.11307582825982772	0.870606252669869	0.7110292887207144	FALSE
ENSMUSG00000001248	Gramd1a	0.334381377854062	0.8551601399929962	0.7110292887207144	FALSE
ENSMUSG00000085118	Gm15774	0.02692281625233994	0.9197085057335892	0.7110292887207144	FALSE
